NACA 0012
  1.000000  0.001260
  0.998030  0.001535
  0.992124  0.002324
  0.982303  0.003615
  0.968602  0.005374
  0.951073  0.007567
  0.929780  0.010149
  0.904803  0.013072
  0.876236  0.016280
  0.844187  0.019712
  0.808777  0.023299
  0.770142  0.026970
  0.728429  0.030645
  0.683800  0.034239
  0.636427  0.037672
  0.586493  0.040812
  0.534196  0.043555
  0.479699  0.044431
  0.423282  0.044764
  0.365172  0.044306
  0.305612  0.042922
  0.244859  0.040410
  0.183190  0.036473
  0.120933  0.030565
  0.058580  0.021359
  0.000000  0.000000
  0.058580  -0.021359
  0.120933  -0.030565
  0.183190  -0.036473
  0.244859  -0.040410
  0.305612  -0.042922
  0.365172  -0.044306
  0.423282  -0.044764
  0.479699  -0.044431
  0.534196  -0.043555
  0.586493  -0.040812
  0.636427  -0.037672
  0.683800  -0.034239
  0.728429  -0.030645
  0.770142  -0.026970
  0.808777  -0.023299
  0.844187  -0.019712
  0.876236  -0.016280
  0.904803  -0.013072
  0.929780  -0.010149
  0.951073  -0.007567
  0.968602  -0.005374
  0.982303  -0.003615
  0.992124  -0.002324
  0.998030  -0.001535
  1.000000  -0.001260
