#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.72797  0.27496  0.05987  1.28381  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.74394  0.25899  0.05962  1.29316  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.75983  0.24311  0.05922  1.30281  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.77562  0.22733  0.05869  1.31277  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.79130  0.21167  0.05800  1.32309  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.80684  0.19614  0.05715  1.33382  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.82223  0.18079  0.05612  1.34500  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.83744  0.16563  0.05492  1.35670  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.85241  0.15072  0.05352  1.36899  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.86709  0.13613  0.05193  1.38194  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.88140  0.12194  0.05015  1.39562  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.89520  0.10827  0.04817  1.41007  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.90836  0.09530  0.04601  1.42529  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.92069  0.08317  0.04372  1.44120  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.93205  0.07207  0.04134  1.45763  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.94230  0.06210  0.03892  1.47433  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.95143  0.05330  0.03652  1.49102  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.95945  0.04562  0.03418  1.50743  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.96649  0.03896  0.03191  1.52332  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.97266  0.03319  0.02972  1.53848  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.97810  0.02818  0.02761  1.55266  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.98292  0.02382  0.02557  1.56558  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.98722  0.02000  0.02360  1.57683  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.99109  0.01664  0.02166  1.58587  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.99461  0.01368  0.01976  1.59188  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   0.99782  0.01108  0.01788  1.59371  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.00078  0.00879  0.01602  1.58976  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.00351  0.00678  0.01415  1.57783  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.00607  0.00505  0.01227  1.55500  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.00846  0.00358  0.01039  1.51765  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.01071  0.00237  0.00849  1.46174  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.01285  0.00141  0.00658  1.38365  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.01489  0.00070  0.00466  1.28155  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.01684  0.00024  0.00277  1.15699  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.01871  0.00003  0.00091  1.01550  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.02053  0.00003 -0.00091  0.86535  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.02240  0.00024 -0.00277  0.70418  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
