   0.6584348     -0.4056001E-01
   0.6702173     -0.3947384E-01
   0.6819731     -0.3837000E-01
   0.6936961     -0.3724957E-01
   0.7053800     -0.3611365E-01
   0.7170182     -0.3496332E-01
   0.7286040     -0.3379973E-01
   0.7401303     -0.3262402E-01
   0.7515900     -0.3143737E-01
   0.7629755     -0.3024098E-01
   0.7742791     -0.2903611E-01
   0.7854927     -0.2782405E-01
   0.7966078     -0.2660614E-01
   0.8076157     -0.2538378E-01
   0.8185072     -0.2415845E-01
   0.8292726     -0.2293169E-01
   0.8399017     -0.2170513E-01
   0.8503840     -0.2048050E-01
   0.8607081     -0.1925966E-01
   0.8708620     -0.1804457E-01
   0.8808331     -0.1683735E-01
   0.8906077     -0.1564029E-01
   0.9001712     -0.1445585E-01
   0.9095079     -0.1328672E-01
   0.9186005     -0.1213583E-01
   0.9274305     -0.1100641E-01
   0.9359771     -0.9902001E-02
   0.9442174     -0.8826566E-02
   0.9521257     -0.7784539E-02
   0.9596723     -0.6780946E-02
   0.9668233     -0.5821560E-02
   0.9735382     -0.4913124E-02
   0.9797678     -0.4063710E-02
   0.9854500     -0.3283297E-02
   0.9905021     -0.2584862E-02
   0.9948042     -0.1986686E-02
   0.9981539     -0.1518733E-02
    1.000000     -0.1260000E-02
