#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.72743  0.27550  0.05988  1.48511  0.003516  0.002194  0.004716    1.6030    1.6836  0.00484  0.00522  0.01210
   0.74340  0.25953  0.05963  1.50691  0.003297  0.002065  0.004970    1.5968    1.6860  0.00469  0.00497  0.01191
   0.75928  0.24366  0.05924  1.52986  0.003083  0.001938  0.005248    1.5906    1.6886  0.00454  0.00472  0.01172
   0.77506  0.22788  0.05871  1.55411  0.002875  0.001815  0.005553    1.5842    1.6912  0.00438  0.00447  0.01152
   0.79074  0.21222  0.05803  1.57987  0.002671  0.001693  0.005892    1.5775    1.6940  0.00423  0.00422  0.01131
   0.80628  0.19670  0.05718  1.60733  0.002472  0.001574  0.006271    1.5705    1.6970  0.00407  0.00397  0.01109
   0.82167  0.18135  0.05616  1.63677  0.002277  0.001457  0.006700    1.5628    1.7003  0.00390  0.00373  0.01086
   0.83688  0.16619  0.05497  1.66850  0.002086  0.001342  0.007191    1.5545    1.7039  0.00374  0.00348  0.01062
   0.85186  0.15127  0.05358  1.70287  0.001900  0.001229  0.007759    1.5453    1.7080  0.00356  0.00324  0.01037
   0.86655  0.13666  0.05200  1.74029  0.001718  0.001119  0.008422    1.5351    1.7126  0.00339  0.00299  0.01010
   0.88087  0.12246  0.05022  1.78121  0.001541  0.001011  0.009205    1.5237    1.7178  0.00321  0.00274  0.00982
   0.89470  0.10877  0.04824  1.82602  0.001371  0.000907  0.010134    1.5110    1.7236  0.00302  0.00250  0.00952
   0.90789  0.09575  0.04609  1.87505  0.001208  0.000807  0.011239    1.4971    1.7302  0.00284  0.00227  0.00921
   0.92028  0.08358  0.04381  1.92837  0.001056  0.000712  0.012545    1.4825    1.7373  0.00265  0.00204  0.00888
   0.93169  0.07242  0.04142  1.98580  0.000917  0.000625  0.014066    1.4681    1.7446  0.00246  0.00182  0.00853
   0.94200  0.06239  0.03900  2.04678  0.000792  0.000545  0.015790    1.4550    1.7517  0.00228  0.00162  0.00818
   0.95118  0.05354  0.03659  2.11057  0.000684  0.000473  0.017657    1.4456    1.7576  0.00211  0.00144  0.00782
   0.95926  0.04581  0.03424  2.17629  0.000592  0.000410  0.019530    1.4434    1.7609  0.00194  0.00129  0.00744
   0.96635  0.03910  0.03196  2.24295  0.000518  0.000356  0.021097    1.4553    1.7591  0.00179  0.00116  0.00706
   0.97255  0.03329  0.02976  2.30935  0.000463  0.000309  0.021672    1.4964    1.7470  0.00165  0.00107  0.00665
   0.97802  0.02826  0.02764  2.37447  0.000434  0.000270  0.019799    1.6066    1.7140  0.00152  0.00103  0.00620
   0.98286  0.02387  0.02560  2.44295  0.000451  0.000236  0.013217    1.9081    1.6418  0.00141  0.00110  0.00566
   0.98718  0.02003  0.02361  2.56015  0.000549  0.000190  0.003540    2.8888    1.5320  0.00125  0.00141  0.00489
   0.99107  0.01666  0.02167  2.82025  0.000699  0.000096 -0.001745    7.2966    1.5636  0.00076  0.00197  0.00336
   0.99460  0.01369  0.01977  2.89485  0.000667  0.000074 -0.002385    9.0233    1.5643  0.00062  0.00193  0.00281
   0.99781  0.01108  0.01789  2.90926  0.000544  0.000071 -0.002590    7.6937    1.5498  0.00060  0.00158  0.00270
   1.00078  0.00879  0.01602  2.92881  0.000402  0.000067 -0.002985    5.9899    1.5347  0.00058  0.00118  0.00259
   1.00352  0.00678  0.01415  2.96222  0.000279  0.000062 -0.002650    4.4750    1.5281  0.00055  0.00083  0.00247
   1.00607  0.00505  0.01227  3.01522  0.000192  0.000056  0.004045    3.4317    1.5330  0.00051  0.00058  0.00235
   1.00847  0.00358  0.01038  3.08185  0.000142  0.000049  0.015877    2.9126    1.5515  0.00046  0.00044  0.00222
   1.01072  0.00236  0.00848  3.13329  0.000113  0.000043  0.028576    2.6527    1.5699  0.00042  0.00035  0.00206
   1.01286  0.00140  0.00657  3.15201  0.000095  0.000038  0.040940    2.4988    1.5850  0.00038  0.00030  0.00188
   1.01490  0.00070  0.00466  3.12895  0.000082  0.000034  0.052072    2.3965    1.5971  0.00034  0.00026  0.00168
   1.01685  0.00024  0.00276  3.06000  0.000074  0.000032  0.060689    2.3262    1.6065  0.00030  0.00023  0.00146
   1.01872  0.00003  0.00091  2.94919  0.000069  0.000030  0.065022    2.2870    1.6122  0.00026  0.00020  0.00124
   1.02053  0.00003 -0.00091  2.80872  0.000066  0.000029  0.066521    2.2599    1.6163  0.00023  0.00018  0.00104
   1.02240  0.00024 -0.00276  2.63510  0.000064  0.000028  0.066263    2.2307    1.6209  0.00020  0.00017  0.00084
   1.02434  0.00070 -0.00466  2.42757  0.000063  0.000029  0.062874    2.2080    1.6246  0.00017  0.00015  0.00066
   1.02638  0.00140 -0.00657  2.19748  0.000064  0.000029  0.056842    2.1919    1.6273  0.00014  0.00014  0.00050
   1.02852  0.00236 -0.00848  1.95806  0.000066  0.000030  0.049238    2.1818    1.6290  0.00012  0.00013  0.00037
   1.03078  0.00358 -0.01038  1.72142  0.000070  0.000032  0.041205    2.1764    1.6299  0.00010  0.00012  0.00027
   1.03317  0.00505 -0.01227  1.49591  0.000075  0.000034  0.033569    2.1746    1.6302  0.00008  0.00011  0.00019
   1.03573  0.00678 -0.01415  1.28602  0.000081  0.000037  0.026790    2.1751    1.6301  0.00006  0.00010  0.00013
   1.03847  0.00879 -0.01602  1.09337  0.000087  0.000040  0.020985    2.1782    1.6296  0.00005  0.00010  0.00009
   1.04143  0.01108 -0.01789  0.91760  0.000095  0.000043  0.016198    2.1809    1.6291  0.00004  0.00009  0.00005
   1.04465  0.01369 -0.01977  0.75762  0.000103  0.000047  0.012207    2.1883    1.6279  0.00003  0.00008  0.00003
   1.04817  0.01666 -0.02167  0.61149  0.000112  0.000051  0.009073    2.1890    1.6278  0.00002  0.00007  0.00002
   1.05206  0.02003 -0.02361  0.47793  0.000122  0.000055  0.006397    2.2041    1.6252  0.00001  0.00006  0.00001
   1.05638  0.02387 -0.02560  0.35473  0.000132  0.000060  0.004423    2.1963    1.6265  0.00001  0.00005  0.00000
   1.06122  0.02826 -0.02764  0.24116  0.000146  0.000066  0.002657    2.2249    1.6218  0.00000  0.00004  0.00000
   1.06669  0.03329 -0.02976  0.13522  0.000155  0.000070  0.001419    2.2117    1.6240  0.00000  0.00002  0.00000
   1.07290  0.03910 -0.03196  0.03687  0.000180  0.000081  0.000327    2.2295    1.6211  0.00000  0.00001  0.00000
   1.07998  0.04581 -0.03424 -0.05507  0.000180  0.000081  0.000489    2.2295    1.6211  0.00000 -0.00001 -0.00000
   1.08806  0.05354 -0.03659 -0.14089  0.000209  0.000092  0.001051    2.2587    1.6165  0.00000 -0.00003 -0.00000
   1.09724  0.06239 -0.03900 -0.21994  0.000222  0.000100  0.001577    2.2328    1.6205  0.00000 -0.00005 -0.00000
   1.10756  0.07242 -0.04142 -0.29270  0.000247  0.000109  0.001825    2.2726    1.6143  0.00001 -0.00007 -0.00000
   1.11897  0.08358 -0.04381 -0.35817  0.000265  0.000118  0.002103    2.2581    1.6166  0.00002 -0.00010 -0.00001
   1.13135  0.09575 -0.04609 -0.41688  0.000290  0.000127  0.002193    2.2808    1.6131  0.00002 -0.00012 -0.00001
   1.14454  0.10877 -0.04824 -0.46857  0.000312  0.000137  0.002294    2.2801    1.6132  0.00003 -0.00015 -0.00002
   1.15837  0.12246 -0.05022 -0.51409  0.000336  0.000147  0.002313    2.2913    1.6115  0.00004 -0.00017 -0.00003
   1.17269  0.13666 -0.05200 -0.55394  0.000359  0.000156  0.002321    2.2966    1.6108  0.00005 -0.00020 -0.00004
   1.18738  0.15127 -0.05358 -0.58894  0.000382  0.000166  0.002303    2.3036    1.6097  0.00006 -0.00023 -0.00005
   1.20236  0.16619 -0.05497 -0.61976  0.000405  0.000175  0.002274    2.3096    1.6089  0.00007 -0.00025 -0.00007
   1.21757  0.18135 -0.05616 -0.64702  0.000428  0.000185  0.002236    2.3155    1.6080  0.00008 -0.00028 -0.00008
   1.23296  0.19670 -0.05718 -0.67126  0.000450  0.000194  0.002192    2.3211    1.6072  0.00009 -0.00030 -0.00009
   1.24851  0.21222 -0.05803 -0.69289  0.000472  0.000203  0.002146    2.3265    1.6065  0.00010 -0.00033 -0.00011
   1.26418  0.22788 -0.05871 -0.71231  0.000494  0.000212  0.002099    2.3316    1.6058  0.00011 -0.00035 -0.00012
   1.27996  0.24366 -0.05924 -0.72981  0.000515  0.000221  0.002051    2.3366    1.6051  0.00012 -0.00038 -0.00014
   1.29584  0.25953 -0.05963 -0.74564  0.000537  0.000229  0.002003    2.3414    1.6044  0.00013 -0.00040 -0.00015
   1.31181  0.27550 -0.05988 -0.76002  0.000558  0.000238  0.001956    2.3460    1.6038  0.00014 -0.00042 -0.00017
   1.32785  0.29154 -0.06000 -0.77313  0.000578  0.000246  0.001910    2.3505    1.6032  0.00015 -0.00045 -0.00018
   1.34397  0.30766 -0.06000 -0.78512  0.000599  0.000254  0.001865    2.3548    1.6026  0.00016 -0.00047 -0.00020
   1.36015  0.32383 -0.05989 -0.79612  0.000619  0.000263  0.001821    2.3589    1.6020  0.00017 -0.00049 -0.00021
   1.37638  0.34007 -0.05967 -0.80624  0.000640  0.000271  0.001780    2.3629    1.6015  0.00018 -0.00052 -0.00023
   1.39267  0.35635 -0.05935 -0.81559  0.000659  0.000279  0.001739    2.3668    1.6010  0.00019 -0.00054 -0.00024
   1.40900  0.37268 -0.05893 -0.82424  0.000679  0.000286  0.001701    2.3704    1.6005  0.00019 -0.00056 -0.00026
   1.42538  0.38905 -0.05842 -0.83227  0.000699  0.000294  0.001664    2.3739    1.6000  0.00020 -0.00058 -0.00027
   1.44181  0.40546 -0.05782 -0.83975  0.000718  0.000302  0.001628    2.3773    1.5996  0.00021 -0.00060 -0.00029
   1.45826  0.42191 -0.05714 -0.84673  0.000737  0.000310  0.001595    2.3805    1.5992  0.00022 -0.00062 -0.00030
   1.47476  0.43839 -0.05639 -0.85326  0.000755  0.000317  0.001562    2.3834    1.5988  0.00023 -0.00064 -0.00031
   1.49129  0.45489 -0.05555 -0.85939  0.000774  0.000324  0.001532    2.3862    1.5984  0.00024 -0.00067 -0.00033
   1.50784  0.47143 -0.05465 -0.86516  0.000792  0.000332  0.001503    2.3889    1.5981  0.00025 -0.00069 -0.00034
   1.52443  0.48798 -0.05368 -0.87060  0.000810  0.000339  0.001475    2.3913    1.5978  0.00026 -0.00071 -0.00036
   1.54104  0.50456 -0.05265 -0.87574  0.000828  0.000346  0.001449    2.3935    1.5975  0.00027 -0.00072 -0.00037
   1.55768  0.52116 -0.05156 -0.88062  0.000845  0.000353  0.001424    2.3956    1.5972  0.00027 -0.00074 -0.00038
   1.57433  0.53778 -0.05041 -0.88527  0.000862  0.000360  0.001401    2.3974    1.5970  0.00028 -0.00076 -0.00040
   1.59101  0.55441 -0.04920 -0.88969  0.000879  0.000366  0.001379    2.3991    1.5968  0.00029 -0.00078 -0.00041
   1.60771  0.57106 -0.04794 -0.89393  0.000896  0.000373  0.001358    2.4005    1.5966  0.00030 -0.00080 -0.00043
   1.62442  0.58772 -0.04663 -0.89799  0.000912  0.000380  0.001338    2.4018    1.5964  0.00031 -0.00082 -0.00044
   1.64115  0.60440 -0.04527 -0.90189  0.000927  0.000386  0.001319    2.4029    1.5963  0.00031 -0.00084 -0.00045
   1.65789  0.62108 -0.04387 -0.90565  0.000943  0.000392  0.001302    2.4037    1.5962  0.00032 -0.00085 -0.00047
   1.67465  0.63777 -0.04241 -0.90929  0.000958  0.000398  0.001286    2.4044    1.5961  0.00033 -0.00087 -0.00048
   1.69141  0.65447 -0.04092 -0.91280  0.000973  0.000405  0.001270    2.4049    1.5960  0.00034 -0.00089 -0.00049
   1.70819  0.67118 -0.03938 -0.91622  0.000987  0.000411  0.001256    2.4052    1.5960  0.00034 -0.00090 -0.00050
   1.72497  0.68789 -0.03781 -0.91954  0.001002  0.000416  0.001243    2.4054    1.5960  0.00035 -0.00092 -0.00052
   1.74177  0.70460 -0.03619 -0.92279  0.001015  0.000422  0.001230    2.4053    1.5960  0.00036 -0.00094 -0.00053
   1.75856  0.72132 -0.03453 -0.92595  0.001029  0.000428  0.001219    2.4052    1.5960  0.00037 -0.00095 -0.00054
   1.77536  0.73803 -0.03284 -0.92905  0.001042  0.000433  0.001208    2.4048    1.5961  0.00037 -0.00097 -0.00055
   1.79217  0.75475 -0.03111 -0.93210  0.001055  0.000439  0.001198    2.4043    1.5961  0.00038 -0.00098 -0.00057
   1.80898  0.77146 -0.02934 -0.93509  0.001067  0.000444  0.001188    2.4037    1.5962  0.00039 -0.00100 -0.00058
   1.82579  0.78817 -0.02753 -0.93803  0.001079  0.000449  0.001180    2.4029    1.5963  0.00040 -0.00101 -0.00059
   1.84259  0.80488 -0.02569 -0.94094  0.001091  0.000454  0.001172    2.4019    1.5964  0.00040 -0.00103 -0.00060
   1.85940  0.82158 -0.02381 -0.94381  0.001102  0.000459  0.001165    2.4007    1.5966  0.00041 -0.00104 -0.00062
   1.87620  0.83827 -0.02189 -0.94666  0.001113  0.000464  0.001158    2.3994    1.5967  0.00042 -0.00105 -0.00063
   1.89299  0.85494 -0.01994 -0.94950  0.001123  0.000468  0.001153    2.3978    1.5969  0.00042 -0.00107 -0.00064
   1.90976  0.87160 -0.01796 -0.95233  0.001133  0.000473  0.001148    2.3959    1.5972  0.00043 -0.00108 -0.00065
   1.92649  0.88821 -0.01594 -0.95516  0.001142  0.000477  0.001145    2.3935    1.5975  0.00044 -0.00109 -0.00066
   1.94315  0.90474 -0.01389 -0.95803  0.001151  0.000481  0.001144    2.3905    1.5979  0.00044 -0.00110 -0.00068
   1.95966  0.92112 -0.01182 -0.96094  0.001158  0.000485  0.001144    2.3865    1.5984  0.00045 -0.00111 -0.00069
   1.97587  0.93720 -0.00974 -0.96392  0.001164  0.000489  0.001149    2.3812    1.5991  0.00045 -0.00112 -0.00070
   1.99152  0.95272 -0.00771 -0.96702  0.001167  0.000491  0.001158    2.3736    1.6001  0.00046 -0.00113 -0.00071
   2.00620  0.96727 -0.00576 -0.97023  0.001166  0.000493  0.001174    2.3635    1.6014  0.00046 -0.00113 -0.00072
   2.01942  0.98037 -0.00398 -0.97388  0.001158  0.000494  0.001208    2.3453    1.6039  0.00047 -0.00113 -0.00073
   2.03084  0.99168 -0.00242 -0.97671  0.001157  0.000495  0.001222    2.3377    1.6049  0.00047 -0.00113 -0.00074
   2.03924  1.00000 -0.00126 -0.98975  0.001040  0.000473  0.001568    2.1962    1.6008  0.00046 -0.00103 -0.00073
   2.03924  1.00010  0.00000  0.98975  0.052241  0.012267  0.000000    4.2586
   2.04764  1.00850  0.00005  0.98768  0.051386  0.012427  0.000000    4.1351
   2.05721  1.01807  0.00023  0.98371  0.050240  0.012733  0.000000    3.9456
   2.06811  1.02897  0.00054  0.97865  0.048852  0.013122  0.000000    3.7229
   2.08053  1.04138  0.00098  0.97192  0.047215  0.013638  0.000000    3.4620
   2.09468  1.05551  0.00159  0.96270  0.045340  0.014347  0.000000    3.1603
   2.11079  1.07160  0.00239  0.95517  0.043137  0.014924  0.000000    2.8904
   2.12915  1.08993  0.00343  0.94958  0.040669  0.015348  0.000000    2.6498
   2.15005  1.11079  0.00476  0.94529  0.038020  0.015666  0.000000    2.4269
   2.17387  1.13455  0.00643  0.94261  0.035269  0.015860  0.000000    2.2238
   2.20100  1.16160  0.00853  0.94170  0.032510  0.015923  0.000000    2.0417
   2.23190  1.19239  0.01112  0.94257  0.029846  0.015865  0.000000    1.8812
   2.26711  1.22745  0.01432  0.94499  0.027366  0.015711  0.000000    1.7419
   2.30721  1.26736  0.01824  0.94860  0.025133  0.015492  0.000000    1.6223
   2.35289  1.31279  0.02303  0.95294  0.023176  0.015241  0.000000    1.5206
   2.40493  1.36450  0.02886  0.95759  0.021497  0.014985  0.000000    1.4345
   2.46420  1.42335  0.03592  0.96223  0.020074  0.014741  0.000000    1.3617
   2.53172  1.49033  0.04444  0.96666  0.018877  0.014518  0.000000    1.3003
   2.60863  1.56656  0.05468  0.97076  0.017874  0.014318  0.000000    1.2484
   2.69625  1.65331  0.06696  0.97448  0.017036  0.014142  0.000000    1.2046
   2.79605  1.75203  0.08163  0.97781  0.016337  0.013989  0.000000    1.1678
   2.90974  1.86437  0.09910  0.98076  0.015759  0.013857  0.000000    1.1372
   3.03924  1.99220  0.11984  0.98491  0.015199  0.013675  0.000000    1.1114
