    1.000000      0.1260000E-02
   0.9981539      0.1764503E-02
   0.9948042      0.2676459E-02
   0.9905021      0.3841223E-02
   0.9854500      0.5199769E-02
   0.9797678      0.6715850E-02
   0.9735382      0.8363559E-02
   0.9668233      0.1012282E-01
   0.9596723      0.1197727E-01
   0.9521257      0.1391312E-01
   0.9442174      0.1591850E-01
   0.9359771      0.1798295E-01
   0.9274305      0.2009719E-01
   0.9186005      0.2225289E-01
   0.9095079      0.2444247E-01
   0.9001712      0.2665905E-01
   0.8906077      0.2889630E-01
   0.8808331      0.3114841E-01
   0.8708620      0.3341001E-01
   0.8607081      0.3567611E-01
   0.8503840      0.3794209E-01
   0.8399017      0.4020363E-01
   0.8292726      0.4245670E-01
   0.8185072      0.4469753E-01
   0.8076157      0.4692261E-01
   0.7966078      0.4912861E-01
   0.7854927      0.5131242E-01
   0.7742791      0.5347113E-01
   0.7629755      0.5560196E-01
   0.7515900      0.5770231E-01
   0.7401303      0.5976973E-01
   0.7286040      0.6180189E-01
   0.7170182      0.6379660E-01
   0.7053800      0.6575176E-01
   0.6936961      0.6766542E-01
   0.6819731      0.6953569E-01
   0.6702173      0.7136079E-01
   0.6584348      0.7313905E-01
   0.6466318      0.7486886E-01
   0.6348139      0.7654870E-01
   0.6229869      0.7817713E-01
   0.6111562      0.7975277E-01
   0.5993273      0.8127432E-01
   0.5875055      0.8274055E-01
   0.5756958      0.8415029E-01
   0.5639033      0.8550244E-01
   0.5521329      0.8679594E-01
   0.5403894      0.8802983E-01
   0.5286775      0.8920318E-01
   0.5170018      0.9031512E-01
   0.5053668      0.9136484E-01
   0.4937770      0.9235160E-01
   0.4822367      0.9327472E-01
   0.4707501      0.9413355E-01
   0.4593215      0.9492752E-01
   0.4479550      0.9565613E-01
   0.4366546      0.9631891E-01
   0.4254243      0.9691546E-01
   0.4142681      0.9744546E-01
   0.4031897      0.9790862E-01
   0.3921929      0.9829627E-01
   0.3812816      0.9858499E-01
   0.3704593      0.9877407E-01
   0.3597297      0.9886435E-01
   0.3490964      0.9885674E-01
   0.3385629      0.9875225E-01
   0.3281326      0.9855199E-01
   0.3178091      0.9825719E-01
   0.3075956      0.9786914E-01
   0.2974955      0.9738925E-01
   0.2875121      0.9681899E-01
   0.2776487      0.9615997E-01
   0.2679085      0.9541384E-01
   0.2582945      0.9458237E-01
   0.2488101      0.9366739E-01
   0.2394583      0.9267084E-01
   0.2302421      0.9159473E-01
   0.2211645      0.9044113E-01
   0.2122287      0.8921221E-01
   0.2034374      0.8791020E-01
   0.1947938      0.8653742E-01
   0.1863006      0.8509622E-01
   0.1779607      0.8358906E-01
   0.1697770      0.8201842E-01
   0.1617523      0.8038686E-01
   0.1538893      0.7869698E-01
   0.1461909      0.7695144E-01
   0.1386598      0.7515293E-01
   0.1312986      0.7330420E-01
   0.1241100      0.7140802E-01
   0.1170968      0.6946719E-01
   0.1102614      0.6748455E-01
   0.1036066      0.6546293E-01
   0.9713494E-01  0.6340522E-01
   0.9084894E-01  0.6131427E-01
   0.8475114E-01  0.5919298E-01
   0.7884408E-01  0.5704421E-01
   0.7313024E-01  0.5487084E-01
   0.6761211E-01  0.5267571E-01
   0.6229214E-01  0.5046167E-01
   0.5717276E-01  0.4823151E-01
   0.5225639E-01  0.4598802E-01
   0.4754543E-01  0.4373392E-01
   0.4304226E-01  0.4147190E-01
   0.3874923E-01  0.3920460E-01
   0.3466869E-01  0.3693460E-01
   0.3080296E-01  0.3466440E-01
   0.2715436E-01  0.3239643E-01
   0.2372517E-01  0.3013306E-01
   0.2051766E-01  0.2787656E-01
   0.1753410E-01  0.2562909E-01
   0.1477672E-01  0.2339274E-01
   0.1224776E-01  0.2116947E-01
   0.9949417E-02  0.1896113E-01
   0.7883897E-02  0.1676947E-01
   0.6053378E-02  0.1459609E-01
   0.4460026E-02  0.1244247E-01
   0.3105995E-02  0.1030994E-01
   0.1993422E-02  0.8199702E-02
   0.1124431E-02  0.6112784E-02
   0.5011347E-03  0.4050074E-02
   0.1256295E-03  0.2012295E-02
    0.000000       0.000000    
   0.1256295E-03 -0.1962051E-02
   0.5011347E-03 -0.3849746E-02
   0.1124431E-02 -0.5663643E-02
   0.1993422E-02 -0.7404320E-02
   0.3105995E-02 -0.9072371E-02
   0.4460026E-02 -0.1066841E-01
   0.6053378E-02 -0.1219307E-01
   0.7883897E-02 -0.1364699E-01
   0.9949417E-02 -0.1503086E-01
   0.1224776E-01 -0.1634537E-01
   0.1477672E-01 -0.1759122E-01
   0.1753410E-01 -0.1876917E-01
   0.2051766E-01 -0.1987998E-01
   0.2372517E-01 -0.2092444E-01
   0.2715436E-01 -0.2190337E-01
   0.3080296E-01 -0.2281762E-01
   0.3466869E-01 -0.2366808E-01
   0.3874923E-01 -0.2445566E-01
   0.4304226E-01 -0.2518132E-01
   0.4754543E-01 -0.2584603E-01
   0.5225639E-01 -0.2645083E-01
   0.5717276E-01 -0.2699677E-01
   0.6229214E-01 -0.2748497E-01
   0.6761211E-01 -0.2791657E-01
   0.7313024E-01 -0.2829276E-01
   0.7884408E-01 -0.2861478E-01
   0.8475114E-01 -0.2888390E-01
   0.9084894E-01 -0.2910146E-01
   0.9713494E-01 -0.2926884E-01
   0.1036066     -0.2938745E-01
   0.1102614     -0.2945877E-01
   0.1170968     -0.2948431E-01
   0.1241100     -0.2946566E-01
   0.1312986     -0.2940443E-01
   0.1386598     -0.2930229E-01
