   0.1779607     -0.4207711E-01
   0.1863006     -0.4222152E-01
   0.1947938     -0.4232852E-01
   0.2034374     -0.4239902E-01
   0.2122287     -0.4243399E-01
   0.2211645     -0.4243442E-01
   0.2302421     -0.4240139E-01
   0.2394583     -0.4233596E-01
   0.2488101     -0.4223929E-01
   0.2582945     -0.4211253E-01
   0.2679085     -0.4195691E-01
   0.2776487     -0.4177366E-01
   0.2875121     -0.4156407E-01
   0.2974955     -0.4132944E-01
   0.3075956     -0.4107111E-01
   0.3178091     -0.4079045E-01
   0.3281326     -0.4048884E-01
   0.3385629     -0.4016769E-01
   0.3490964     -0.3982843E-01
   0.3597297     -0.3947249E-01
   0.3704593     -0.3910132E-01
   0.3812816     -0.3871638E-01
   0.3921929     -0.3831913E-01
   0.4031897     -0.3791032E-01
   0.4142681     -0.3747939E-01
   0.4254243     -0.3702319E-01
   0.4366546     -0.3654283E-01
   0.4479550     -0.3603941E-01
   0.4593215     -0.3551403E-01
   0.4707501     -0.3496781E-01
   0.4822367     -0.3440186E-01
   0.4937770     -0.3381729E-01
   0.5053668     -0.3321520E-01
   0.5170018     -0.3259668E-01
   0.5286775     -0.3196283E-01
   0.5403894     -0.3131470E-01
   0.5521329     -0.3065335E-01
   0.5639033     -0.2997982E-01
   0.5756958     -0.2929512E-01
   0.5875055     -0.2860027E-01
   0.5993273     -0.2789622E-01
   0.6111562     -0.2718392E-01
   0.6229869     -0.2646432E-01
   0.6348139     -0.2573830E-01
   0.6466318     -0.2500674E-01
   0.6584348     -0.2427048E-01
   0.6702173     -0.2353036E-01
   0.6819731     -0.2278716E-01
   0.6936961     -0.2204165E-01
   0.7053800     -0.2129459E-01
   0.7170182     -0.2054669E-01
   0.7286040     -0.1979865E-01
   0.7401303     -0.1905117E-01
   0.7515900     -0.1830490E-01
   0.7629755     -0.1756049E-01
   0.7742791     -0.1681860E-01
   0.7854927     -0.1607986E-01
   0.7966078     -0.1534490E-01
   0.8076157     -0.1461437E-01
   0.8185072     -0.1388891E-01
   0.8292726     -0.1316918E-01
   0.8399017     -0.1245588E-01
   0.8503840     -0.1174971E-01
   0.8607081     -0.1105143E-01
   0.8708620     -0.1036185E-01
   0.8808331     -0.9681825E-02
